date,datetime,SACTMIN,SPOSTMIN
05/02/2018,2018-05-02 22:42:08,,-999
05/02/2018,2018-05-02 22:49:07,,-999
05/02/2018,2018-05-02 22:56:07,,-999
05/02/2018,2018-05-02 23:00:10,,-999
05/02/2018,2018-05-02 23:07:07,,-999
05/02/2018,2018-05-02 23:14:07,,-999
05/02/2018,2018-05-02 23:21:07,,-999
05/02/2018,2018-05-02 23:27:07,,-999
05/02/2018,2018-05-02 23:35:07,,-999
05/02/2018,2018-05-02 23:42:07,,-999
05/02/2018,2018-05-02 23:49:06,,-999
05/02/2018,2018-05-02 23:56:08,,-999
05/02/2018,2018-05-03 00:00:15,,-999
05/02/2018,2018-05-03 00:07:07,,-999
05/03/2018,2018-05-03 08:56:07,,-999
05/03/2018,2018-05-03 09:00:12,,-999
05/03/2018,2018-05-03 09:07:06,,-999
05/03/2018,2018-05-03 21:07:07,,-999
05/03/2018,2018-05-03 21:14:08,,-999
05/03/2018,2018-05-03 21:21:07,,-999
05/03/2018,2018-05-03 21:27:07,,-999
05/03/2018,2018-05-03 21:35:07,,-999
05/03/2018,2018-05-03 21:42:06,,-999
05/03/2018,2018-05-03 21:49:07,,-999
05/03/2018,2018-05-03 21:56:07,,-999
05/03/2018,2018-05-03 22:00:14,,-999
05/03/2018,2018-05-03 22:07:07,,-999
05/04/2018,2018-05-04 07:56:07,,-999
05/04/2018,2018-05-04 08:00:22,,-999
05/04/2018,2018-05-04 08:07:07,,-999
05/04/2018,2018-05-04 08:14:08,,-999
05/04/2018,2018-05-04 08:21:07,,-999
05/04/2018,2018-05-04 08:27:07,,-999
05/04/2018,2018-05-04 08:35:06,,-999
05/04/2018,2018-05-04 08:42:07,,-999
05/04/2018,2018-05-04 08:49:07,,-999
05/04/2018,2018-05-04 08:56:06,,-999
05/04/2018,2018-05-04 09:00:11,,-999
05/04/2018,2018-05-04 09:07:07,,-999
05/04/2018,2018-05-04 22:07:07,,-999
05/04/2018,2018-05-04 22:14:06,,-999
05/04/2018,2018-05-04 22:21:08,,-999
05/04/2018,2018-05-04 22:27:07,,-999
05/04/2018,2018-05-04 22:35:06,,-999
05/04/2018,2018-05-04 22:42:07,,-999
05/04/2018,2018-05-04 22:49:06,,-999
05/04/2018,2018-05-04 22:56:07,,-999
05/04/2018,2018-05-04 23:00:11,,-999
05/04/2018,2018-05-04 23:07:07,,-999
05/05/2018,2018-05-05 07:56:06,,-999
05/05/2018,2018-05-05 08:00:25,,-999
05/05/2018,2018-05-05 08:07:12,,-999
05/05/2018,2018-05-05 23:07:06,,-999
05/05/2018,2018-05-05 23:14:07,,-999
05/05/2018,2018-05-05 23:21:07,,-999
05/05/2018,2018-05-05 23:27:07,,-999
05/05/2018,2018-05-05 23:35:07,,-999
05/05/2018,2018-05-05 23:42:07,,-999
05/05/2018,2018-05-05 23:49:06,,-999
05/05/2018,2018-05-05 23:56:07,,-999
05/05/2018,2018-05-06 00:00:15,,-999
05/05/2018,2018-05-06 00:07:07,,-999
05/06/2018,2018-05-06 08:56:06,,-999
05/06/2018,2018-05-06 09:00:12,,-999
05/06/2018,2018-05-06 09:07:07,,-999
05/06/2018,2018-05-06 16:38:47,,-999
05/06/2018,2018-05-06 22:07:07,,-999
05/06/2018,2018-05-06 22:14:06,,-999
05/06/2018,2018-05-06 22:21:07,,-999
05/06/2018,2018-05-06 22:27:06,,-999
05/06/2018,2018-05-06 22:35:07,,-999
05/06/2018,2018-05-06 22:42:07,,-999
05/06/2018,2018-05-06 22:49:06,,-999
05/06/2018,2018-05-06 22:56:06,,-999
05/06/2018,2018-05-06 23:00:12,,-999
05/06/2018,2018-05-06 23:07:07,,-999
05/07/2018,2018-05-07 08:56:07,,-999
05/07/2018,2018-05-07 09:00:11,,-999
05/07/2018,2018-05-07 09:07:07,,-999
05/07/2018,2018-05-07 21:07:07,,-999
05/07/2018,2018-05-07 21:14:07,,-999
05/07/2018,2018-05-07 21:21:07,,-999
05/07/2018,2018-05-07 21:27:09,,-999
05/07/2018,2018-05-07 21:35:11,,-999
05/07/2018,2018-05-07 21:42:06,,-999
05/07/2018,2018-05-07 21:49:06,,-999
05/07/2018,2018-05-07 21:56:07,,-999
05/07/2018,2018-05-07 22:00:13,,-999
05/07/2018,2018-05-07 22:07:07,,-999
05/07/2018,2018-05-07 22:14:07,,-999
05/07/2018,2018-05-07 22:21:07,,-999
05/07/2018,2018-05-07 22:27:08,,-999
05/07/2018,2018-05-07 22:35:06,,-999
05/07/2018,2018-05-07 22:42:07,,-999
05/07/2018,2018-05-07 22:49:07,,-999
05/07/2018,2018-05-07 22:56:07,,-999
05/07/2018,2018-05-07 23:00:11,,-999
05/07/2018,2018-05-07 23:07:06,,-999
05/07/2018,2018-05-07 23:14:06,,-999
05/07/2018,2018-05-07 23:21:08,,-999
05/07/2018,2018-05-07 23:27:06,,-999
05/07/2018,2018-05-07 23:35:07,,-999
05/07/2018,2018-05-07 23:42:06,,-999
05/07/2018,2018-05-07 23:49:06,,-999
05/07/2018,2018-05-07 23:56:07,,-999
05/07/2018,2018-05-08 00:00:14,,-999
05/07/2018,2018-05-08 00:07:07,,-999
05/08/2018,2018-05-08 07:35:07,,-999
05/08/2018,2018-05-08 07:44:53,,-999
05/08/2018,2018-05-08 07:50:08,,-999
05/08/2018,2018-05-08 07:57:50,,-999
05/08/2018,2018-05-08 08:00:17,,-999
05/08/2018,2018-05-08 08:08:07,,-999
05/08/2018,2018-05-08 08:14:07,,-999
05/08/2018,2018-05-08 08:21:08,,-999
05/08/2018,2018-05-08 08:27:08,,-999
05/08/2018,2018-05-08 08:36:07,,-999
05/08/2018,2018-05-08 08:42:53,,-999
05/08/2018,2018-05-08 08:50:07,,-999
05/08/2018,2018-05-08 08:56:07,,-999
05/08/2018,2018-05-08 09:00:12,,-999
05/08/2018,2018-05-08 09:07:07,,-999
05/08/2018,2018-05-08 09:34:25,,-999
05/13/2018,2018-05-13 22:07:06,,-999
05/13/2018,2018-05-13 22:14:07,,-999
05/13/2018,2018-05-13 22:21:07,,-999
05/13/2018,2018-05-13 22:27:06,,-999
05/13/2018,2018-05-13 22:35:06,,-999
05/13/2018,2018-05-13 22:42:06,,-999
05/13/2018,2018-05-13 22:49:07,,-999
05/13/2018,2018-05-13 22:56:06,,-999
05/13/2018,2018-05-13 23:00:10,,-999
05/13/2018,2018-05-13 23:07:07,,-999
05/14/2018,2018-05-14 08:56:07,,-999
05/14/2018,2018-05-14 09:00:11,,-999
05/14/2018,2018-05-14 09:07:06,,-999
05/14/2018,2018-05-14 21:07:06,,-999
05/14/2018,2018-05-14 21:14:06,,-999
05/14/2018,2018-05-14 21:21:07,,-999
05/14/2018,2018-05-14 21:27:06,,-999
05/14/2018,2018-05-14 21:35:07,,-999
05/14/2018,2018-05-14 21:42:07,,-999
05/14/2018,2018-05-14 21:49:06,,-999
05/14/2018,2018-05-14 21:56:06,,-999
05/14/2018,2018-05-14 22:00:13,,-999
05/14/2018,2018-05-14 22:07:06,,-999
05/15/2018,2018-05-15 07:35:07,,-999
05/15/2018,2018-05-15 07:42:09,,-999
05/15/2018,2018-05-15 07:49:07,,-999
05/15/2018,2018-05-15 07:56:07,,-999
05/15/2018,2018-05-15 08:00:16,,-999
05/15/2018,2018-05-15 08:07:08,,-999
05/15/2018,2018-05-15 08:14:07,,-999
05/15/2018,2018-05-15 08:21:09,,-999
05/15/2018,2018-05-15 08:27:07,,-999
05/15/2018,2018-05-15 08:35:14,,-999
05/15/2018,2018-05-15 08:42:06,,-999
05/15/2018,2018-05-15 08:49:06,,-999
05/15/2018,2018-05-15 08:56:12,,-999
05/15/2018,2018-05-15 09:00:11,,-999
05/15/2018,2018-05-15 09:00:32,,-999
05/15/2018,2018-05-15 09:07:07,,-999
05/15/2018,2018-05-15 09:21:06,,-999
05/15/2018,2018-05-15 09:27:07,,-999
05/15/2018,2018-05-15 21:07:07,,-999
05/15/2018,2018-05-15 21:14:07,,-999
05/15/2018,2018-05-15 21:21:07,,-999
05/15/2018,2018-05-15 21:27:07,,-999
05/15/2018,2018-05-15 21:35:07,,-999
05/15/2018,2018-05-15 21:42:07,,-999
05/15/2018,2018-05-15 21:49:06,,-999
05/15/2018,2018-05-15 21:56:05,,-999
05/15/2018,2018-05-15 22:00:13,,-999
05/15/2018,2018-05-15 22:07:06,,-999
05/16/2018,2018-05-16 08:56:06,,-999
05/16/2018,2018-05-16 09:00:10,,-999
05/16/2018,2018-05-16 09:07:07,,-999
05/16/2018,2018-05-16 21:07:06,,-999
05/16/2018,2018-05-16 21:14:06,,-999
05/16/2018,2018-05-16 21:21:06,,-999
05/16/2018,2018-05-16 21:27:07,,-999
05/16/2018,2018-05-16 21:35:06,,-999
05/16/2018,2018-05-16 21:42:06,,-999
05/16/2018,2018-05-16 21:49:07,,-999
05/16/2018,2018-05-16 21:56:06,,-999
05/16/2018,2018-05-16 22:00:13,,-999
05/16/2018,2018-05-16 22:07:07,,-999
05/16/2018,2018-05-16 22:14:06,,-999
05/16/2018,2018-05-16 22:21:08,,-999
05/16/2018,2018-05-16 22:27:06,,-999
05/16/2018,2018-05-16 22:35:06,,-999
05/16/2018,2018-05-16 22:42:06,,-999
05/16/2018,2018-05-16 22:49:07,,-999
05/16/2018,2018-05-16 22:56:06,,-999
05/16/2018,2018-05-16 23:00:11,,-999
05/16/2018,2018-05-16 23:07:06,,-999
05/16/2018,2018-05-16 23:14:06,,-999
05/16/2018,2018-05-16 23:21:07,,-999
05/16/2018,2018-05-16 23:27:07,,-999
05/16/2018,2018-05-16 23:35:06,,-999
05/16/2018,2018-05-16 23:42:06,,-999
05/16/2018,2018-05-16 23:49:06,,-999
05/16/2018,2018-05-16 23:56:07,,-999
05/16/2018,2018-05-17 00:00:15,,-999
05/16/2018,2018-05-17 00:07:05,,-999
05/17/2018,2018-05-17 08:56:06,,-999
05/17/2018,2018-05-17 09:00:11,,-999
05/17/2018,2018-05-17 09:07:06,,-999
05/17/2018,2018-05-17 21:07:07,,-999
05/17/2018,2018-05-17 21:14:06,,-999
05/17/2018,2018-05-17 21:21:07,,-999
05/17/2018,2018-05-17 21:27:09,,-999
05/17/2018,2018-05-17 21:35:06,,-999
05/17/2018,2018-05-17 21:42:07,,-999
05/17/2018,2018-05-17 21:49:06,,-999
05/17/2018,2018-05-17 21:56:07,,-999
05/17/2018,2018-05-17 22:00:12,,-999
05/17/2018,2018-05-17 22:07:07,,-999
05/18/2018,2018-05-18 07:56:07,,-999
05/18/2018,2018-05-18 08:00:22,,-999
05/18/2018,2018-05-18 08:07:07,,-999
05/18/2018,2018-05-18 08:14:08,,-999
05/18/2018,2018-05-18 08:21:07,,-999
05/18/2018,2018-05-18 08:27:08,,-999
05/18/2018,2018-05-18 08:35:07,,-999
05/18/2018,2018-05-18 08:42:06,,-999
05/18/2018,2018-05-18 08:49:06,,-999
05/18/2018,2018-05-18 08:56:06,,-999
05/18/2018,2018-05-18 09:00:11,,-999
05/18/2018,2018-05-18 09:07:07,,-999
05/18/2018,2018-05-18 21:07:06,,-999
05/18/2018,2018-05-18 21:14:07,,-999
05/18/2018,2018-05-18 21:21:06,,-999
05/18/2018,2018-05-18 21:27:07,,-999
05/18/2018,2018-05-18 21:35:06,,-999
05/18/2018,2018-05-18 21:42:07,,-999
05/18/2018,2018-05-18 21:49:06,,-999
05/18/2018,2018-05-18 21:56:06,,-999
05/18/2018,2018-05-18 22:00:13,,-999
05/18/2018,2018-05-18 22:07:07,,-999
05/19/2018,2018-05-19 07:56:07,,-999
05/19/2018,2018-05-19 08:00:22,,-999
05/19/2018,2018-05-19 08:07:06,,-999
05/19/2018,2018-05-19 23:07:07,,-999
05/19/2018,2018-05-19 23:14:07,,-999
05/19/2018,2018-05-19 23:21:08,,-999
05/19/2018,2018-05-19 23:27:08,,-999
05/19/2018,2018-05-19 23:35:06,,-999
05/19/2018,2018-05-19 23:42:07,,-999
05/19/2018,2018-05-19 23:49:06,,-999
05/19/2018,2018-05-19 23:56:07,,-999
05/19/2018,2018-05-20 00:00:20,,-999
05/19/2018,2018-05-20 00:07:06,,-999
05/20/2018,2018-05-20 07:35:08,,-999
05/20/2018,2018-05-20 07:42:07,,-999
05/20/2018,2018-05-20 07:49:06,,-999
05/20/2018,2018-05-20 07:56:07,,-999
05/20/2018,2018-05-20 08:00:19,,-999
05/20/2018,2018-05-20 08:07:07,,-999
05/20/2018,2018-05-20 08:14:06,,-999
05/20/2018,2018-05-20 08:21:08,,-999
05/20/2018,2018-05-20 08:27:06,,-999
05/20/2018,2018-05-20 08:35:06,,-999
05/20/2018,2018-05-20 08:42:06,,-999
05/20/2018,2018-05-20 08:49:06,,-999
05/20/2018,2018-05-20 08:56:06,,-999
05/20/2018,2018-05-20 09:00:12,,-999
