Park,Date/Time,Wait Time
EPCOT,2021-02-18 16:25:00,28
EPCOT,2021-02-18 16:30:00,28
EPCOT,2021-02-18 16:40:00,29
EPCOT,2021-02-18 16:45:00,29
EPCOT,2021-02-18 16:50:00,31
EPCOT,2021-02-18 16:55:00,33
EPCOT,2021-02-18 17:00:00,32
EPCOT,2021-02-18 17:05:00,32
EPCOT,2021-02-18 17:10:00,32
EPCOT,2021-02-18 17:15:00,33
EPCOT,2021-02-18 17:20:00,33
EPCOT,2021-02-18 17:25:00,36
EPCOT,2021-02-18 17:30:00,35
EPCOT,2021-02-18 17:35:00,31
EPCOT,2021-02-18 17:40:00,33
EPCOT,2021-02-18 17:45:00,32
EPCOT,2021-02-18 17:50:00,31
EPCOT,2021-02-18 17:55:00,29
EPCOT,2021-02-18 18:00:00,29
EPCOT,2021-02-18 18:05:00,28
EPCOT,2021-02-18 18:10:00,28
EPCOT,2021-02-18 18:15:00,27
EPCOT,2021-02-18 18:20:00,27
EPCOT,2021-02-18 18:25:00,27
EPCOT,2021-02-18 18:30:00,27
EPCOT,2021-02-18 18:35:00,25
EPCOT,2021-02-18 18:40:00,26
EPCOT,2021-02-18 18:45:00,26
EPCOT,2021-02-18 18:50:00,25
EPCOT,2021-02-18 18:55:00,24
EPCOT,2021-02-18 19:00:00,23
EPCOT,2021-02-18 19:05:00,24
EPCOT,2021-02-18 19:10:00,23
EPCOT,2021-02-18 19:15:00,25
EPCOT,2021-02-18 19:20:00,25
EPCOT,2021-02-18 19:25:00,25
EPCOT,2021-02-18 19:30:00,21
EPCOT,2021-02-18 19:35:00,25
EPCOT,2021-02-18 19:40:00,27
EPCOT,2021-02-18 19:45:00,27
EPCOT,2021-02-18 19:50:00,28
EPCOT,2021-02-18 19:55:00,28
EPCOT,2021-02-18 20:00:00,31
EPCOT,2021-02-19 12:30:00,32
EPCOT,2021-02-19 12:35:00,32
EPCOT,2021-02-19 12:40:00,26
EPCOT,2021-02-19 12:45:00,26
EPCOT,2021-02-19 12:50:00,28
EPCOT,2021-02-19 12:55:00,29
EPCOT,2021-02-19 13:00:00,29
EPCOT,2021-02-19 13:05:00,27
EPCOT,2021-02-19 13:10:00,27
EPCOT,2021-02-19 13:15:00,26
EPCOT,2021-02-19 13:20:00,28
EPCOT,2021-02-19 13:25:00,28
EPCOT,2021-02-19 13:30:00,28
EPCOT,2021-02-19 13:35:00,28
EPCOT,2021-02-19 13:40:00,26
EPCOT,2021-02-19 13:45:00,26
EPCOT,2021-02-19 13:50:00,19
EPCOT,2021-02-19 13:55:00,20
EPCOT,2021-02-19 14:00:00,26
EPCOT,2021-02-19 14:05:00,23
EPCOT,2021-02-19 14:10:00,23
EPCOT,2021-02-19 14:15:00,23
EPCOT,2021-02-19 14:20:00,21
EPCOT,2021-02-19 14:25:00,22
EPCOT,2021-02-19 14:30:00,23
EPCOT,2021-02-19 14:35:00,24
EPCOT,2021-02-19 14:40:00,25
EPCOT,2021-02-19 14:45:00,26
EPCOT,2021-02-19 14:50:00,26
EPCOT,2021-02-19 14:55:00,24
EPCOT,2021-02-19 15:00:00,24
EPCOT,2021-02-19 15:05:00,24
EPCOT,2021-02-19 15:10:00,23
EPCOT,2021-02-19 15:15:00,23
EPCOT,2021-02-19 15:20:00,24
EPCOT,2021-02-19 15:25:00,23
EPCOT,2021-02-19 15:30:00,23
EPCOT,2021-02-19 15:35:00,26
EPCOT,2021-02-19 15:40:00,25
EPCOT,2021-02-19 15:45:00,23
EPCOT,2021-02-19 15:50:00,23
EPCOT,2021-02-19 15:55:00,23
EPCOT,2021-02-19 16:00:00,25
EPCOT,2021-02-19 16:05:00,25
EPCOT,2021-02-19 16:10:00,25
EPCOT,2021-02-19 16:15:00,25
EPCOT,2021-02-19 16:20:00,29
EPCOT,2021-02-19 16:25:00,29
EPCOT,2021-02-19 16:30:00,31
EPCOT,2021-02-19 16:35:00,31
EPCOT,2021-02-19 16:40:00,29
EPCOT,2021-02-19 16:45:00,29
EPCOT,2021-02-19 16:50:00,29
EPCOT,2021-02-19 16:55:00,29
EPCOT,2021-02-19 17:00:00,29
EPCOT,2021-02-19 17:05:00,29
EPCOT,2021-02-19 17:10:00,28
EPCOT,2021-02-19 17:15:00,28
EPCOT,2021-02-19 17:20:00,28
EPCOT,2021-02-19 17:25:00,26
EPCOT,2021-02-19 17:30:00,27
EPCOT,2021-02-19 17:35:00,27
EPCOT,2021-02-19 17:40:00,27
EPCOT,2021-02-19 17:45:00,27
EPCOT,2021-02-19 17:50:00,28
EPCOT,2021-02-19 17:55:00,28
EPCOT,2021-02-19 18:00:00,29
EPCOT,2021-02-19 18:05:00,25
EPCOT,2021-02-19 18:10:00,29
EPCOT,2021-02-19 18:15:00,29
EPCOT,2021-02-19 18:20:00,29
EPCOT,2021-02-19 18:25:00,28
EPCOT,2021-02-19 18:30:00,28
EPCOT,2021-02-19 18:35:00,26
EPCOT,2021-02-19 18:40:00,21
EPCOT,2021-02-19 18:45:00,21
EPCOT,2021-02-19 18:50:00,21
EPCOT,2021-02-19 18:55:00,21
EPCOT,2021-02-19 19:00:00,21
EPCOT,2021-02-19 19:05:00,20
EPCOT,2021-02-19 19:10:00,20
EPCOT,2021-02-19 19:15:00,20
EPCOT,2021-02-19 19:20:00,20
EPCOT,2021-02-19 19:25:00,20
EPCOT,2021-02-19 19:30:00,20
EPCOT,2021-02-19 19:35:00,19
EPCOT,2021-02-19 19:40:00,17
EPCOT,2021-02-19 19:45:00,17
EPCOT,2021-02-19 19:50:00,22
EPCOT,2021-02-19 19:55:00,18
EPCOT,2021-02-19 20:00:00,18
EPCOT,2021-02-20 11:05:00,21
EPCOT,2021-02-20 11:10:00,22
EPCOT,2021-02-20 11:15:00,24
EPCOT,2021-02-20 11:20:00,25
EPCOT,2021-02-20 11:25:00,27
EPCOT,2021-02-20 11:30:00,28
EPCOT,2021-02-20 11:35:00,28
EPCOT,2021-02-20 11:40:00,33
EPCOT,2021-02-20 11:45:00,33
EPCOT,2021-02-20 11:50:00,33
EPCOT,2021-02-20 11:55:00,33
EPCOT,2021-02-20 12:00:00,32
EPCOT,2021-02-20 12:05:00,32
EPCOT,2021-02-20 12:10:00,34
EPCOT,2021-02-20 12:15:00,33
EPCOT,2021-02-20 12:20:00,33
EPCOT,2021-02-20 12:25:00,34
EPCOT,2021-02-20 12:30:00,34
EPCOT,2021-02-20 12:35:00,34
EPCOT,2021-02-20 12:40:00,33
EPCOT,2021-02-20 12:45:00,33
EPCOT,2021-02-20 12:50:00,31
EPCOT,2021-02-20 12:55:00,33
EPCOT,2021-02-20 13:00:00,33
EPCOT,2021-02-20 13:05:00,36
EPCOT,2021-02-20 13:10:00,37
EPCOT,2021-02-20 13:15:00,33
EPCOT,2021-02-20 13:20:00,34
EPCOT,2021-02-20 13:25:00,34
EPCOT,2021-02-20 13:35:00,37
EPCOT,2021-02-20 13:40:00,36
EPCOT,2021-02-20 13:45:00,37
EPCOT,2021-02-20 13:50:00,37
EPCOT,2021-02-20 13:55:00,37
EPCOT,2021-02-20 14:00:00,37
EPCOT,2021-02-20 14:05:00,37
EPCOT,2021-02-20 14:10:00,37
EPCOT,2021-02-20 14:15:00,37
EPCOT,2021-02-20 14:20:00,37
EPCOT,2021-02-20 14:25:00,39
EPCOT,2021-02-20 14:30:00,39
EPCOT,2021-02-20 14:35:00,39
EPCOT,2021-02-20 14:40:00,39
EPCOT,2021-02-20 14:45:00,39
EPCOT,2021-02-20 14:50:00,38
EPCOT,2021-02-20 14:55:00,38
EPCOT,2021-02-20 15:00:00,38
EPCOT,2021-02-20 15:05:00,38
EPCOT,2021-02-20 15:10:00,39
EPCOT,2021-02-20 15:15:00,41
EPCOT,2021-02-20 15:20:00,41
EPCOT,2021-02-20 15:25:00,41
EPCOT,2021-02-20 15:30:00,43
EPCOT,2021-02-20 15:35:00,43
EPCOT,2021-02-20 15:40:00,43
EPCOT,2021-02-20 15:45:00,41
EPCOT,2021-02-20 15:50:00,39
EPCOT,2021-02-20 15:55:00,40
EPCOT,2021-02-20 16:00:00,38
EPCOT,2021-02-20 16:05:00,41
EPCOT,2021-02-20 16:10:00,41
EPCOT,2021-02-20 16:15:00,41
EPCOT,2021-02-20 16:20:00,42
EPCOT,2021-02-20 16:25:00,44
EPCOT,2021-02-20 16:45:00,38
EPCOT,2021-02-20 16:50:00,38
EPCOT,2021-02-20 16:55:00,38
EPCOT,2021-02-20 17:00:00,37
EPCOT,2021-02-20 17:05:00,37
EPCOT,2021-02-20 17:10:00,37
EPCOT,2021-02-20 17:15:00,37
EPCOT,2021-02-20 17:20:00,37
EPCOT,2021-02-20 17:25:00,37
EPCOT,2021-02-20 17:30:00,37
EPCOT,2021-02-20 17:35:00,37
EPCOT,2021-02-20 17:40:00,38
EPCOT,2021-02-20 17:45:00,39
EPCOT,2021-02-20 17:50:00,40
EPCOT,2021-02-20 17:55:00,41
EPCOT,2021-02-20 18:00:00,40
EPCOT,2021-02-20 18:05:00,40
EPCOT,2021-02-20 18:10:00,44
EPCOT,2021-02-20 18:15:00,43
EPCOT,2021-02-20 18:20:00,42
EPCOT,2021-02-20 18:25:00,41
EPCOT,2021-02-20 18:30:00,41
EPCOT,2021-02-20 18:35:00,41
EPCOT,2021-02-20 18:40:00,43
EPCOT,2021-02-20 18:45:00,37
EPCOT,2021-02-20 18:50:00,37
EPCOT,2021-02-20 18:55:00,36
EPCOT,2021-02-20 19:00:00,36
EPCOT,2021-02-20 19:05:00,34
EPCOT,2021-02-20 19:10:00,34
EPCOT,2021-02-20 19:15:00,34
EPCOT,2021-02-20 19:20:00,34
EPCOT,2021-02-20 19:25:00,34
EPCOT,2021-02-20 19:30:00,32
EPCOT,2021-02-20 19:35:00,31
EPCOT,2021-02-20 19:40:00,31
EPCOT,2021-02-20 19:45:00,33
EPCOT,2021-02-20 19:50:00,33
EPCOT,2021-02-20 19:55:00,33
EPCOT,2021-02-20 20:00:00,33
EPCOT,2021-02-20 20:05:00,33
EPCOT,2021-02-20 20:10:00,33
EPCOT,2021-02-20 20:15:00,33
EPCOT,2021-02-20 20:20:00,33
EPCOT,2021-02-20 20:25:00,32
EPCOT,2021-02-20 20:30:00,29
EPCOT,2021-02-20 20:35:00,32
EPCOT,2021-02-20 20:40:00,33
EPCOT,2021-02-20 20:45:00,31
EPCOT,2021-02-20 20:50:00,30
EPCOT,2021-02-20 20:55:00,30
EPCOT,2021-02-20 21:00:00,30
EPCOT,2021-02-20 21:05:00,30
EPCOT,2021-02-20 21:10:00,30
EPCOT,2021-02-20 21:15:00,30
EPCOT,2021-02-20 21:20:00,30
EPCOT,2021-02-20 21:25:00,30
EPCOT,2021-02-20 21:30:00,29
EPCOT,2021-02-20 21:35:00,29
EPCOT,2021-02-20 21:40:00,28
EPCOT,2021-02-20 21:45:00,27
EPCOT,2021-02-20 21:50:00,27
EPCOT,2021-02-20 21:55:00,26
EPCOT,2021-02-20 22:00:00,25
EPCOT,2021-02-20 22:05:00,25
EPCOT,2021-02-20 22:10:00,24
EPCOT,2021-02-20 22:15:00,23
EPCOT,2021-02-20 22:20:00,23
EPCOT,2021-02-20 22:25:00,22
EPCOT,2021-02-20 22:30:00,22
EPCOT,2021-02-20 22:35:00,22
EPCOT,2021-02-20 22:40:00,21
EPCOT,2021-02-20 22:45:00,21
EPCOT,2021-02-20 22:50:00,22
EPCOT,2021-02-20 22:55:00,21
EPCOT,2021-02-21 11:05:00,22
EPCOT,2021-02-21 11:10:00,25
EPCOT,2021-02-21 11:15:00,29
EPCOT,2021-02-21 11:20:00,29
EPCOT,2021-02-21 11:25:00,31
EPCOT,2021-02-21 11:30:00,31
EPCOT,2021-02-21 11:35:00,31
EPCOT,2021-02-21 11:40:00,32
EPCOT,2021-02-21 11:45:00,36
EPCOT,2021-02-21 11:50:00,38
EPCOT,2021-02-21 11:55:00,36
EPCOT,2021-02-21 12:00:00,38
EPCOT,2021-02-21 12:05:00,38
EPCOT,2021-02-21 12:10:00,38
EPCOT,2021-02-21 12:15:00,39
EPCOT,2021-02-21 12:20:00,39
EPCOT,2021-02-21 12:25:00,39
EPCOT,2021-02-21 12:30:00,41
EPCOT,2021-02-21 12:35:00,39
EPCOT,2021-02-21 12:40:00,38
EPCOT,2021-02-21 12:45:00,38
EPCOT,2021-02-21 12:50:00,38
EPCOT,2021-02-21 12:55:00,38
EPCOT,2021-02-21 13:00:00,31
EPCOT,2021-02-21 13:05:00,31
EPCOT,2021-02-21 13:10:00,31
EPCOT,2021-02-21 13:15:00,30
EPCOT,2021-02-21 13:20:00,29
EPCOT,2021-02-21 13:25:00,29
EPCOT,2021-02-21 13:30:00,31
EPCOT,2021-02-21 13:35:00,32
EPCOT,2021-02-21 13:40:00,32
EPCOT,2021-02-21 13:45:00,32
EPCOT,2021-02-21 13:50:00,32
EPCOT,2021-02-21 13:55:00,32
EPCOT,2021-02-21 14:00:00,31
EPCOT,2021-02-21 14:05:00,31
EPCOT,2021-02-21 14:10:00,32
EPCOT,2021-02-21 14:15:00,32
EPCOT,2021-02-21 14:20:00,34
EPCOT,2021-02-21 14:25:00,35
EPCOT,2021-02-21 14:30:00,36
EPCOT,2021-02-21 14:35:00,36
EPCOT,2021-02-21 14:40:00,32
EPCOT,2021-02-21 14:45:00,31
EPCOT,2021-02-21 14:50:00,32
EPCOT,2021-02-21 14:55:00,32
EPCOT,2021-02-21 15:00:00,32
EPCOT,2021-02-21 15:05:00,35
EPCOT,2021-02-21 15:10:00,34
EPCOT,2021-02-21 15:15:00,36
EPCOT,2021-02-21 15:20:00,34
EPCOT,2021-02-21 15:25:00,34
EPCOT,2021-02-21 15:30:00,37
EPCOT,2021-02-21 15:35:00,32
EPCOT,2021-02-21 15:40:00,32
EPCOT,2021-02-21 15:45:00,36
EPCOT,2021-02-21 15:50:00,37
EPCOT,2021-02-21 15:55:00,37
EPCOT,2021-02-21 16:00:00,37
EPCOT,2021-02-21 16:05:00,38
EPCOT,2021-02-21 16:10:00,40
EPCOT,2021-02-21 16:15:00,37
EPCOT,2021-02-21 16:20:00,37
EPCOT,2021-02-21 16:25:00,37
EPCOT,2021-02-21 16:30:00,36
EPCOT,2021-02-21 16:35:00,36
EPCOT,2021-02-21 16:40:00,38
EPCOT,2021-02-21 16:45:00,38
EPCOT,2021-02-21 16:50:00,41
EPCOT,2021-02-21 16:55:00,42
EPCOT,2021-02-21 17:00:00,42
EPCOT,2021-02-21 17:05:00,42
EPCOT,2021-02-21 17:10:00,41
EPCOT,2021-02-21 17:15:00,41
EPCOT,2021-02-21 17:20:00,41
EPCOT,2021-02-21 17:25:00,41
EPCOT,2021-02-21 17:30:00,44
EPCOT,2021-02-21 17:35:00,44
EPCOT,2021-02-21 17:40:00,44
EPCOT,2021-02-21 17:45:00,42
EPCOT,2021-02-21 17:50:00,42
EPCOT,2021-02-21 17:55:00,38
EPCOT,2021-02-21 18:00:00,38
EPCOT,2021-02-21 18:05:00,37
EPCOT,2021-02-21 18:10:00,38
EPCOT,2021-02-21 18:15:00,37
EPCOT,2021-02-21 18:20:00,37
EPCOT,2021-02-21 18:25:00,34
EPCOT,2021-02-21 18:30:00,35
EPCOT,2021-02-21 18:35:00,38
EPCOT,2021-02-21 18:40:00,32
EPCOT,2021-02-21 18:45:00,36
EPCOT,2021-02-21 18:50:00,34
EPCOT,2021-02-21 18:55:00,33
EPCOT,2021-02-21 19:00:00,35
EPCOT,2021-02-21 19:05:00,34
EPCOT,2021-02-21 19:10:00,34
EPCOT,2021-02-21 19:15:00,34
EPCOT,2021-02-21 19:20:00,34
EPCOT,2021-02-21 19:25:00,33
EPCOT,2021-02-21 19:30:00,33
EPCOT,2021-02-21 19:35:00,33
EPCOT,2021-02-21 19:40:00,33
EPCOT,2021-02-21 19:45:00,33
EPCOT,2021-02-21 19:50:00,31
EPCOT,2021-02-21 19:55:00,27
EPCOT,2021-02-21 20:00:00,27
EPCOT,2021-02-22 11:05:00,23
EPCOT,2021-02-22 11:10:00,21
EPCOT,2021-02-22 11:15:00,21
EPCOT,2021-02-22 11:20:00,23
EPCOT,2021-02-22 11:25:00,23
EPCOT,2021-02-22 11:30:00,23
EPCOT,2021-02-22 11:35:00,27
EPCOT,2021-02-22 11:40:00,28
EPCOT,2021-02-22 11:45:00,25
EPCOT,2021-02-22 11:50:00,25
EPCOT,2021-02-22 11:55:00,26
EPCOT,2021-02-22 12:00:00,27
EPCOT,2021-02-22 12:05:00,26
EPCOT,2021-02-22 12:10:00,27
EPCOT,2021-02-22 12:15:00,27
EPCOT,2021-02-22 12:20:00,28
EPCOT,2021-02-22 12:25:00,29
EPCOT,2021-02-22 12:30:00,29
EPCOT,2021-02-22 12:35:00,29
EPCOT,2021-02-22 12:40:00,26
EPCOT,2021-02-22 12:45:00,26
EPCOT,2021-02-22 12:50:00,26
EPCOT,2021-02-22 12:55:00,25
EPCOT,2021-02-22 13:00:00,23
EPCOT,2021-02-22 13:05:00,23
EPCOT,2021-02-22 13:10:00,25
EPCOT,2021-02-22 13:15:00,25
EPCOT,2021-02-22 13:25:00,24
EPCOT,2021-02-22 13:30:00,24
EPCOT,2021-02-22 13:35:00,23
EPCOT,2021-02-22 13:40:00,22
EPCOT,2021-02-22 13:45:00,23
EPCOT,2021-02-22 13:50:00,23
EPCOT,2021-02-22 13:55:00,23
EPCOT,2021-02-22 14:00:00,21
EPCOT,2021-02-22 14:05:00,21
EPCOT,2021-02-22 14:10:00,21
EPCOT,2021-02-22 14:15:00,22
EPCOT,2021-02-22 14:20:00,20
EPCOT,2021-02-22 14:25:00,21
EPCOT,2021-02-22 14:30:00,21
EPCOT,2021-02-22 14:35:00,20
EPCOT,2021-02-22 14:40:00,21
EPCOT,2021-02-22 14:45:00,22
EPCOT,2021-02-22 14:50:00,23
EPCOT,2021-02-22 14:55:00,25
EPCOT,2021-02-22 15:00:00,24
EPCOT,2021-02-22 15:05:00,23
EPCOT,2021-02-22 15:10:00,23
EPCOT,2021-02-22 15:15:00,23
EPCOT,2021-02-22 15:20:00,23
EPCOT,2021-02-22 15:25:00,23
EPCOT,2021-02-22 15:30:00,23
EPCOT,2021-02-22 15:35:00,24
EPCOT,2021-02-22 15:40:00,24
EPCOT,2021-02-22 15:45:00,25
EPCOT,2021-02-22 15:50:00,25
EPCOT,2021-02-22 15:55:00,24
EPCOT,2021-02-22 16:00:00,24
EPCOT,2021-02-22 16:05:00,26
EPCOT,2021-02-22 16:10:00,26
EPCOT,2021-02-22 16:15:00,26
EPCOT,2021-02-22 16:20:00,26
EPCOT,2021-02-22 16:25:00,26
EPCOT,2021-02-22 16:30:00,26
EPCOT,2021-02-22 16:35:00,26
EPCOT,2021-02-22 16:40:00,26
EPCOT,2021-02-22 16:45:00,27
EPCOT,2021-02-22 16:50:00,27
EPCOT,2021-02-22 16:55:00,26
EPCOT,2021-02-22 17:00:00,27
EPCOT,2021-02-22 17:05:00,26
EPCOT,2021-02-22 17:10:00,26
EPCOT,2021-02-22 17:15:00,27
EPCOT,2021-02-22 17:20:00,26
EPCOT,2021-02-22 17:25:00,26
EPCOT,2021-02-22 17:30:00,27
EPCOT,2021-02-22 17:35:00,26
EPCOT,2021-02-22 17:40:00,26
EPCOT,2021-02-22 17:45:00,26
EPCOT,2021-02-22 17:50:00,26
EPCOT,2021-02-22 17:55:00,25
EPCOT,2021-02-22 18:00:00,26
EPCOT,2021-02-22 18:05:00,26
EPCOT,2021-02-22 18:10:00,23
EPCOT,2021-02-22 18:15:00,26
EPCOT,2021-02-22 18:20:00,26
EPCOT,2021-02-22 18:25:00,25
EPCOT,2021-02-22 18:30:00,26
EPCOT,2021-02-22 18:35:00,26
EPCOT,2021-02-22 18:40:00,29
EPCOT,2021-02-22 18:45:00,28
EPCOT,2021-02-22 18:50:00,30
EPCOT,2021-02-22 18:55:00,26
EPCOT,2021-02-22 19:00:00,24
EPCOT,2021-02-22 19:05:00,23
EPCOT,2021-02-22 19:10:00,23
EPCOT,2021-02-22 19:15:00,23
EPCOT,2021-02-22 19:20:00,23
EPCOT,2021-02-22 19:25:00,23
EPCOT,2021-02-22 19:30:00,20
EPCOT,2021-02-22 19:35:00,20
EPCOT,2021-02-22 19:40:00,20
EPCOT,2021-02-22 19:45:00,21
EPCOT,2021-02-22 19:50:00,20
EPCOT,2021-02-22 19:55:00,20
EPCOT,2021-02-22 20:00:00,21
EPCOT,2021-02-23 11:05:00,15
EPCOT,2021-02-23 11:10:00,16
EPCOT,2021-02-23 11:15:00,16
EPCOT,2021-02-23 11:20:00,16
EPCOT,2021-02-23 11:25:00,18
EPCOT,2021-02-23 11:30:00,18
EPCOT,2021-02-23 11:35:00,20
EPCOT,2021-02-23 11:40:00,20
EPCOT,2021-02-23 11:45:00,20
EPCOT,2021-02-23 11:50:00,21
EPCOT,2021-02-23 11:55:00,22
EPCOT,2021-02-23 12:00:00,22
EPCOT,2021-02-23 12:05:00,22
EPCOT,2021-02-23 12:10:00,22
EPCOT,2021-02-23 12:15:00,21
EPCOT,2021-02-23 12:20:00,19
EPCOT,2021-02-23 12:25:00,19
EPCOT,2021-02-23 12:30:00,19
EPCOT,2021-02-23 12:35:00,20
EPCOT,2021-02-23 12:40:00,17
EPCOT,2021-02-23 12:45:00,16
EPCOT,2021-02-23 12:50:00,16
EPCOT,2021-02-23 12:55:00,16
EPCOT,2021-02-23 13:00:00,16
EPCOT,2021-02-23 13:05:00,16
EPCOT,2021-02-23 13:10:00,16
EPCOT,2021-02-23 13:15:00,16
EPCOT,2021-02-23 13:20:00,16
EPCOT,2021-02-23 13:25:00,14
EPCOT,2021-02-23 13:30:00,14
EPCOT,2021-02-23 13:35:00,14
EPCOT,2021-02-23 13:40:00,14
EPCOT,2021-02-23 13:45:00,14
EPCOT,2021-02-23 13:50:00,14
EPCOT,2021-02-23 13:55:00,15
EPCOT,2021-02-23 14:00:00,15
EPCOT,2021-02-23 14:05:00,15
EPCOT,2021-02-23 14:10:00,15
EPCOT,2021-02-23 14:15:00,15
EPCOT,2021-02-23 14:20:00,17
EPCOT,2021-02-23 14:25:00,17
EPCOT,2021-02-23 14:30:00,17
EPCOT,2021-02-23 14:35:00,17
EPCOT,2021-02-23 14:40:00,17
EPCOT,2021-02-23 14:45:00,16
EPCOT,2021-02-23 14:50:00,16
EPCOT,2021-02-23 14:55:00,16
EPCOT,2021-02-23 15:00:00,16
EPCOT,2021-02-23 15:05:00,16
EPCOT,2021-02-23 15:10:00,14
EPCOT,2021-02-23 15:15:00,14
EPCOT,2021-02-23 15:20:00,17
EPCOT,2021-02-23 15:25:00,17
EPCOT,2021-02-23 15:30:00,17
EPCOT,2021-02-23 15:35:00,17
EPCOT,2021-02-23 15:40:00,17
EPCOT,2021-02-23 15:45:00,18
EPCOT,2021-02-23 15:50:00,19
EPCOT,2021-02-23 15:55:00,17
EPCOT,2021-02-23 16:00:00,17
EPCOT,2021-02-23 16:05:00,17
EPCOT,2021-02-23 16:10:00,17
EPCOT,2021-02-23 16:15:00,17
EPCOT,2021-02-23 16:20:00,17
EPCOT,2021-02-23 16:25:00,17
EPCOT,2021-02-23 16:30:00,17
EPCOT,2021-02-23 16:35:00,17
EPCOT,2021-02-23 16:40:00,16
EPCOT,2021-02-23 16:45:00,17
EPCOT,2021-02-23 16:50:00,17
EPCOT,2021-02-23 16:55:00,14
EPCOT,2021-02-23 17:00:00,15
EPCOT,2021-02-23 17:05:00,15
EPCOT,2021-02-23 17:10:00,15
EPCOT,2021-02-23 17:15:00,15
EPCOT,2021-02-23 17:20:00,16
EPCOT,2021-02-23 17:25:00,16
EPCOT,2021-02-23 17:30:00,16
EPCOT,2021-02-23 17:35:00,16
EPCOT,2021-02-23 17:40:00,16
EPCOT,2021-02-23 17:45:00,16
EPCOT,2021-02-23 17:50:00,16
EPCOT,2021-02-23 17:55:00,16
EPCOT,2021-02-23 18:00:00,15
EPCOT,2021-02-23 18:05:00,15
EPCOT,2021-02-23 18:10:00,15
EPCOT,2021-02-23 18:15:00,17
EPCOT,2021-02-23 18:20:00,17
EPCOT,2021-02-23 18:25:00,20
EPCOT,2021-02-23 18:30:00,19
EPCOT,2021-02-23 18:35:00,17
EPCOT,2021-02-23 18:40:00,17
EPCOT,2021-02-23 18:45:00,17
EPCOT,2021-02-23 18:50:00,18
EPCOT,2021-02-23 18:55:00,18
EPCOT,2021-02-23 19:00:00,17
EPCOT,2021-02-23 19:05:00,17
EPCOT,2021-02-23 19:10:00,17
EPCOT,2021-02-23 19:15:00,17
EPCOT,2021-02-23 19:20:00,14
EPCOT,2021-02-23 19:25:00,14
EPCOT,2021-02-23 19:30:00,14
EPCOT,2021-02-23 19:35:00,14
EPCOT,2021-02-23 19:40:00,14
EPCOT,2021-02-23 19:45:00,14
EPCOT,2021-02-23 19:50:00,14
EPCOT,2021-02-23 19:55:00,16
EPCOT,2021-02-23 20:00:00,13
EPCOT,2021-02-24 11:05:00,19
EPCOT,2021-02-24 11:10:00,19
EPCOT,2021-02-24 11:15:00,21
EPCOT,2021-02-24 11:20:00,22
EPCOT,2021-02-24 11:25:00,22
EPCOT,2021-02-24 11:30:00,22
EPCOT,2021-02-24 11:35:00,23
EPCOT,2021-02-24 11:40:00,23
EPCOT,2021-02-24 11:45:00,23
EPCOT,2021-02-24 11:50:00,21
EPCOT,2021-02-24 11:55:00,24
EPCOT,2021-02-24 12:00:00,25
EPCOT,2021-02-24 12:05:00,25
EPCOT,2021-02-24 12:10:00,25
EPCOT,2021-02-24 12:15:00,25
EPCOT,2021-02-24 12:20:00,25
EPCOT,2021-02-24 12:25:00,23
EPCOT,2021-02-24 12:30:00,25
EPCOT,2021-02-24 12:35:00,25
EPCOT,2021-02-24 12:40:00,24
EPCOT,2021-02-24 12:45:00,24
EPCOT,2021-02-24 12:50:00,24
EPCOT,2021-02-24 12:55:00,23
EPCOT,2021-02-24 13:00:00,21
EPCOT,2021-02-24 13:05:00,21
EPCOT,2021-02-24 13:10:00,22
EPCOT,2021-02-24 13:15:00,22
EPCOT,2021-02-24 13:20:00,20
EPCOT,2021-02-24 13:25:00,19
EPCOT,2021-02-24 13:30:00,19
EPCOT,2021-02-24 13:35:00,20
EPCOT,2021-02-24 13:40:00,24
EPCOT,2021-02-24 13:45:00,22
EPCOT,2021-02-24 13:50:00,21
EPCOT,2021-02-24 13:55:00,22
EPCOT,2021-02-24 14:00:00,23
EPCOT,2021-02-24 14:05:00,23
EPCOT,2021-02-24 14:10:00,24
EPCOT,2021-02-24 14:15:00,21
EPCOT,2021-02-24 14:20:00,17
EPCOT,2021-02-24 14:25:00,17
EPCOT,2021-02-24 14:30:00,15
EPCOT,2021-02-24 14:35:00,14
EPCOT,2021-02-24 14:40:00,13
EPCOT,2021-02-24 14:45:00,14
EPCOT,2021-02-24 14:50:00,14
EPCOT,2021-02-24 14:55:00,14
EPCOT,2021-02-24 15:00:00,14
EPCOT,2021-02-24 15:05:00,14
EPCOT,2021-02-24 15:10:00,16
EPCOT,2021-02-24 15:15:00,16
EPCOT,2021-02-24 15:20:00,15
EPCOT,2021-02-24 15:25:00,15
EPCOT,2021-02-24 15:30:00,15
EPCOT,2021-02-24 15:35:00,17
EPCOT,2021-02-24 15:40:00,16
EPCOT,2021-02-24 15:45:00,14
EPCOT,2021-02-24 15:50:00,17
EPCOT,2021-02-24 15:55:00,16
EPCOT,2021-02-24 16:00:00,15
EPCOT,2021-02-24 16:05:00,15
EPCOT,2021-02-24 16:10:00,18
EPCOT,2021-02-24 16:15:00,18
EPCOT,2021-02-24 16:20:00,17
EPCOT,2021-02-24 16:25:00,16
EPCOT,2021-02-24 16:30:00,16
EPCOT,2021-02-24 16:35:00,17
EPCOT,2021-02-24 16:40:00,19
EPCOT,2021-02-24 16:45:00,19
