date,datetime,SACTMIN,SPOSTMIN
09/06/2015,2015-09-06 12:56:14,,20
09/06/2015,2015-09-06 13:00:08,,20
09/06/2015,2015-09-06 13:07:13,,20
09/06/2015,2015-09-06 13:14:10,,15
09/06/2015,2015-09-06 13:21:12,,15
09/06/2015,2015-09-06 13:27:19,,15
09/06/2015,2015-09-06 13:35:24,,15
09/06/2015,2015-09-06 13:42:08,,25
09/06/2015,2015-09-06 13:49:06,,20
09/06/2015,2015-09-06 13:56:11,,20
09/06/2015,2015-09-06 14:00:12,,20
09/06/2015,2015-09-06 14:07:21,,15
09/06/2015,2015-09-06 14:21:21,,25
09/06/2015,2015-09-06 14:27:20,,25
09/06/2015,2015-09-06 14:35:08,,30
09/06/2015,2015-09-06 14:42:07,,30
09/06/2015,2015-09-06 14:49:05,,30
09/06/2015,2015-09-06 14:56:08,,30
09/06/2015,2015-09-06 15:00:12,,25
09/06/2015,2015-09-06 15:07:47,,30
09/06/2015,2015-09-06 15:14:25,,30
09/06/2015,2015-09-06 15:21:08,,30
09/06/2015,2015-09-06 15:27:12,,30
09/06/2015,2015-09-06 15:35:07,,20
09/06/2015,2015-09-06 15:49:06,,-999
09/06/2015,2015-09-06 15:56:10,,-999
09/06/2015,2015-09-06 16:00:20,,-999
09/06/2015,2015-09-06 16:14:12,,-999
09/06/2015,2015-09-06 16:21:09,,-999
09/06/2015,2015-09-06 16:27:12,,-999
09/06/2015,2015-09-06 16:35:15,,-999
09/06/2015,2015-09-06 16:42:12,,-999
09/06/2015,2015-09-06 16:49:08,,-999
09/06/2015,2015-09-06 16:56:13,,-999
09/06/2015,2015-09-06 17:07:34,,20
09/06/2015,2015-09-06 17:14:34,,10
09/06/2015,2015-09-06 17:21:51,,10
09/06/2015,2015-09-06 17:27:17,,10
09/06/2015,2015-09-06 17:35:31,,10
09/06/2015,2015-09-06 17:37:29,,10
09/06/2015,2015-09-06 17:42:08,,10
09/06/2015,2015-09-06 17:49:08,,10
09/06/2015,2015-09-06 17:56:09,,10
09/06/2015,2015-09-06 18:00:09,,10
09/06/2015,2015-09-06 18:07:10,,10
09/06/2015,2015-09-06 18:14:06,,10
09/06/2015,2015-09-06 18:21:10,,10
09/06/2015,2015-09-06 18:27:12,,10
09/06/2015,2015-09-06 18:35:37,,15
09/06/2015,2015-09-06 18:42:10,,15
09/06/2015,2015-09-06 18:49:10,,15
09/06/2015,2015-09-06 18:56:05,,20
09/06/2015,2015-09-06 19:00:08,,25
09/06/2015,2015-09-06 19:07:08,,25
09/06/2015,2015-09-06 19:14:09,,25
09/06/2015,2015-09-06 19:21:10,,25
09/06/2015,2015-09-06 19:27:07,,25
09/06/2015,2015-09-06 19:35:11,,25
09/06/2015,2015-09-06 19:42:10,,25
09/06/2015,2015-09-06 19:49:11,,30
09/06/2015,2015-09-06 19:56:17,,15
09/06/2015,2015-09-06 20:00:09,,15
09/06/2015,2015-09-06 20:07:05,,15
09/06/2015,2015-09-06 20:14:22,,15
09/06/2015,2015-09-06 20:21:09,,10
09/06/2015,2015-09-06 20:27:09,,10
09/06/2015,2015-09-06 20:35:07,,10
09/06/2015,2015-09-06 20:42:14,,10
09/06/2015,2015-09-06 20:49:07,,10
09/06/2015,2015-09-06 21:07:10,,15
09/06/2015,2015-09-06 21:14:26,,15
09/06/2015,2015-09-06 21:21:07,,20
09/06/2015,2015-09-06 21:25:06,,20
09/06/2015,2015-09-06 21:25:57,13,
09/06/2015,2015-09-06 21:27:10,,20
09/06/2015,2015-09-06 21:35:10,,30
09/06/2015,2015-09-06 21:42:06,,20
09/06/2015,2015-09-06 21:49:11,,25
09/06/2015,2015-09-06 21:56:23,,15
09/06/2015,2015-09-06 22:00:30,,15
09/06/2015,2015-09-06 22:07:14,,30
09/06/2015,2015-09-06 22:14:09,,10
09/06/2015,2015-09-06 22:21:05,,10
09/06/2015,2015-09-06 22:27:06,,10
09/06/2015,2015-09-06 22:35:09,,10
09/06/2015,2015-09-06 22:42:10,,10
09/06/2015,2015-09-06 22:56:38,,10
09/06/2015,2015-09-06 23:00:18,,10
09/06/2015,2015-09-06 23:07:13,,10
09/06/2015,2015-09-06 23:14:16,,10
09/06/2015,2015-09-06 23:21:13,,10
09/06/2015,2015-09-06 23:27:30,,10
09/06/2015,2015-09-06 23:42:53,,10
09/06/2015,2015-09-06 23:49:16,,10
09/06/2015,2015-09-06 23:56:24,,10
09/06/2015,2015-09-07 00:00:11,,-999
09/07/2015,2015-09-07 08:49:11,,5
09/07/2015,2015-09-07 08:56:45,,5
09/07/2015,2015-09-07 09:00:13,,5
09/07/2015,2015-09-07 09:14:11,,10
09/07/2015,2015-09-07 09:16:52,,10
09/07/2015,2015-09-07 09:21:08,,10
09/07/2015,2015-09-07 09:27:13,,15
09/07/2015,2015-09-07 09:35:15,,10
09/07/2015,2015-09-07 09:37:14,,15
09/07/2015,2015-09-07 09:42:07,,10
09/07/2015,2015-09-07 09:49:41,,15
09/07/2015,2015-09-07 09:55:15,,15
09/07/2015,2015-09-07 09:55:35,,15
09/07/2015,2015-09-07 09:55:52,12,
09/07/2015,2015-09-07 09:56:09,,15
09/07/2015,2015-09-07 09:56:15,,15
09/07/2015,2015-09-07 10:07:08,,15
09/07/2015,2015-09-07 10:14:55,,10
09/07/2015,2015-09-07 10:21:17,,10
09/07/2015,2015-09-07 10:27:19,,10
09/07/2015,2015-09-07 10:35:19,,10
09/07/2015,2015-09-07 10:42:45,,15
09/07/2015,2015-09-07 10:46:51,17,
09/07/2015,2015-09-07 10:49:16,,15
09/07/2015,2015-09-07 10:56:10,,15
09/07/2015,2015-09-07 11:00:11,,15
09/07/2015,2015-09-07 11:07:13,,20
09/07/2015,2015-09-07 11:14:05,,15
09/07/2015,2015-09-07 11:21:01,,20
09/07/2015,2015-09-07 11:21:07,,20
09/07/2015,2015-09-07 11:27:11,,20
09/07/2015,2015-09-07 11:35:08,,20
09/07/2015,2015-09-07 11:42:06,,25
09/07/2015,2015-09-07 11:49:09,,25
09/07/2015,2015-09-07 11:56:05,,15
09/07/2015,2015-09-07 12:00:26,,20
09/07/2015,2015-09-07 12:07:11,,20
09/07/2015,2015-09-07 12:14:47,,25
09/07/2015,2015-09-07 12:21:07,,20
09/07/2015,2015-09-07 12:27:13,,15
09/07/2015,2015-09-07 12:35:10,,15
09/07/2015,2015-09-07 12:42:04,,15
09/07/2015,2015-09-07 12:49:10,,15
09/07/2015,2015-09-07 12:56:08,,20
09/07/2015,2015-09-07 13:00:20,,20
09/07/2015,2015-09-07 13:07:06,,20
09/07/2015,2015-09-07 13:14:14,,20
09/07/2015,2015-09-07 13:21:08,,20
09/07/2015,2015-09-07 13:35:17,,15
09/07/2015,2015-09-07 13:42:08,,10
09/07/2015,2015-09-07 13:49:07,,10
09/07/2015,2015-09-07 13:56:04,,15
09/07/2015,2015-09-07 14:00:13,,15
09/07/2015,2015-09-07 14:07:10,,15
09/07/2015,2015-09-07 14:14:05,,20
09/07/2015,2015-09-07 14:21:12,,20
09/07/2015,2015-09-07 14:27:06,,20
09/07/2015,2015-09-07 14:35:15,,15
09/07/2015,2015-09-07 14:42:14,,10
09/07/2015,2015-09-07 14:49:10,,10
09/07/2015,2015-09-07 14:56:08,,30
09/07/2015,2015-09-07 15:00:13,,30
09/07/2015,2015-09-07 15:14:09,,10
09/07/2015,2015-09-07 15:27:09,,10
09/07/2015,2015-09-07 15:35:07,,10
09/07/2015,2015-09-07 15:42:11,,10
09/07/2015,2015-09-07 15:49:05,,15
09/07/2015,2015-09-07 15:56:10,,10
09/07/2015,2015-09-07 16:00:16,,10
09/07/2015,2015-09-07 16:07:12,,15
09/07/2015,2015-09-07 16:14:12,,10
09/07/2015,2015-09-07 16:21:12,,10
09/07/2015,2015-09-07 16:27:07,,15
09/07/2015,2015-09-07 16:35:07,,15
09/07/2015,2015-09-07 16:42:13,,15
09/07/2015,2015-09-07 16:49:09,,15
09/07/2015,2015-09-07 16:56:25,,15
09/07/2015,2015-09-07 17:00:09,,15
09/07/2015,2015-09-07 17:07:06,,15
09/07/2015,2015-09-07 17:14:26,,15
09/07/2015,2015-09-07 17:21:51,,15
09/07/2015,2015-09-07 17:35:21,,15
09/07/2015,2015-09-07 17:42:10,,15
09/07/2015,2015-09-07 17:49:16,,10
09/07/2015,2015-09-07 17:56:14,,10
09/07/2015,2015-09-07 18:07:12,,10
09/07/2015,2015-09-07 18:14:25,,15
09/07/2015,2015-09-07 18:21:14,,15
09/07/2015,2015-09-07 18:27:21,,15
09/07/2015,2015-09-07 18:35:06,,20
09/07/2015,2015-09-07 18:42:06,,10
09/07/2015,2015-09-07 18:49:13,,10
09/07/2015,2015-09-07 18:56:13,,15
09/07/2015,2015-09-07 19:00:16,,10
09/07/2015,2015-09-07 19:07:08,,15
09/07/2015,2015-09-07 19:14:06,,10
09/07/2015,2015-09-07 19:21:08,,10
09/07/2015,2015-09-07 19:27:18,,10
09/07/2015,2015-09-07 19:35:48,,10
09/07/2015,2015-09-07 19:42:10,,10
09/07/2015,2015-09-07 19:49:07,,10
09/07/2015,2015-09-07 19:56:18,,10
09/07/2015,2015-09-07 20:07:05,,10
09/07/2015,2015-09-07 20:14:07,,10
09/07/2015,2015-09-07 20:21:09,,10
09/07/2015,2015-09-07 20:27:08,,10
09/07/2015,2015-09-07 20:42:14,,10
09/07/2015,2015-09-07 20:49:52,,15
09/07/2015,2015-09-07 20:56:18,,15
09/07/2015,2015-09-07 21:07:09,,15
09/07/2015,2015-09-07 21:14:21,,10
09/07/2015,2015-09-07 21:21:11,,10
09/07/2015,2015-09-07 21:27:07,,10
09/07/2015,2015-09-07 21:35:11,,10
09/07/2015,2015-09-07 21:42:17,,10
09/07/2015,2015-09-07 21:49:45,,10
09/07/2015,2015-09-07 21:56:16,,10
09/07/2015,2015-09-07 22:00:07,,-999
09/07/2015,2015-09-07 22:07:06,,-999
09/07/2015,2015-09-07 22:14:26,,-999
09/07/2015,2015-09-07 22:21:05,,-999
09/07/2015,2015-09-07 22:27:08,,-999
09/07/2015,2015-09-07 22:35:10,,20
09/07/2015,2015-09-07 22:42:08,,5
09/07/2015,2015-09-07 22:49:13,,5
09/07/2015,2015-09-07 22:56:10,,5
09/07/2015,2015-09-07 23:00:35,,5
09/08/2015,2015-09-08 08:49:11,,5
09/08/2015,2015-09-08 08:56:10,,5
09/08/2015,2015-09-08 09:00:08,,5
09/08/2015,2015-09-08 09:07:26,,10
09/08/2015,2015-09-08 09:14:08,,10
09/08/2015,2015-09-08 09:21:20,,10
09/08/2015,2015-09-08 09:27:20,,10
09/08/2015,2015-09-08 09:35:09,,10
09/08/2015,2015-09-08 09:42:06,,10
09/08/2015,2015-09-08 09:49:05,,10
09/08/2015,2015-09-08 09:56:07,,10
09/08/2015,2015-09-08 10:00:12,,10
09/08/2015,2015-09-08 10:07:12,,10
09/08/2015,2015-09-08 10:14:11,,10
09/08/2015,2015-09-08 10:21:08,,10
09/08/2015,2015-09-08 10:27:08,,10
09/08/2015,2015-09-08 10:35:54,,10
09/08/2015,2015-09-08 10:42:07,,10
09/08/2015,2015-09-08 10:49:10,,10
09/08/2015,2015-09-08 10:56:08,,10
09/08/2015,2015-09-08 11:00:12,,10
09/08/2015,2015-09-08 11:07:26,,10
09/08/2015,2015-09-08 11:14:15,,15
09/08/2015,2015-09-08 11:21:17,,15
09/08/2015,2015-09-08 11:27:07,,15
09/08/2015,2015-09-08 11:35:18,,15
09/08/2015,2015-09-08 11:42:10,,20
09/08/2015,2015-09-08 11:49:12,,15
09/08/2015,2015-09-08 11:56:09,,15
09/08/2015,2015-09-08 12:00:12,,10
09/08/2015,2015-09-08 12:04:31,8,
09/08/2015,2015-09-08 12:07:13,,15
09/08/2015,2015-09-08 12:14:12,,15
09/08/2015,2015-09-08 12:21:07,,20
09/08/2015,2015-09-08 12:27:07,,20
09/08/2015,2015-09-08 12:35:28,,20
09/08/2015,2015-09-08 12:42:06,,20
09/08/2015,2015-09-08 12:49:05,,15
09/08/2015,2015-09-08 12:56:20,,20
09/08/2015,2015-09-08 13:00:15,,20
09/08/2015,2015-09-08 13:07:09,,25
09/08/2015,2015-09-08 13:14:11,,15
09/08/2015,2015-09-08 13:27:10,,15
09/08/2015,2015-09-08 13:35:11,,10
09/08/2015,2015-09-08 13:42:15,,10
09/08/2015,2015-09-08 13:49:12,,10
09/08/2015,2015-09-08 13:56:12,,15
09/08/2015,2015-09-08 14:00:17,,15
09/08/2015,2015-09-08 14:07:16,,15
09/08/2015,2015-09-08 14:14:06,,10
09/08/2015,2015-09-08 14:27:09,,20
09/08/2015,2015-09-08 14:35:07,,25
09/08/2015,2015-09-08 14:42:10,,25
09/08/2015,2015-09-08 14:49:11,,15
09/08/2015,2015-09-08 14:56:07,,10
09/08/2015,2015-09-08 15:00:24,,15
09/08/2015,2015-09-08 15:07:08,,10
09/08/2015,2015-09-08 15:14:07,,20
09/08/2015,2015-09-08 15:21:49,,10
09/08/2015,2015-09-08 15:27:10,,10
09/08/2015,2015-09-08 15:35:28,,15
09/08/2015,2015-09-08 15:42:08,,10
09/08/2015,2015-09-08 15:49:11,,10
09/08/2015,2015-09-08 15:56:10,,15
09/08/2015,2015-09-08 16:00:24,,15
09/08/2015,2015-09-08 16:07:14,,15
09/08/2015,2015-09-08 16:14:13,,20
09/08/2015,2015-09-08 16:21:25,,20
09/08/2015,2015-09-08 16:27:16,,15
09/08/2015,2015-09-08 16:35:11,,15
09/08/2015,2015-09-08 16:42:08,,15
09/08/2015,2015-09-08 16:49:06,,15
09/08/2015,2015-09-08 16:56:05,,20
09/08/2015,2015-09-08 17:00:11,,15
09/08/2015,2015-09-08 17:07:16,,15
09/08/2015,2015-09-08 17:14:08,,10
09/08/2015,2015-09-08 17:21:33,,15
09/08/2015,2015-09-08 17:27:09,,15
09/08/2015,2015-09-08 17:35:07,,15
09/08/2015,2015-09-08 17:42:09,,15
09/08/2015,2015-09-08 17:49:26,,10
09/08/2015,2015-09-08 18:00:13,,20
09/08/2015,2015-09-08 18:07:11,,10
09/08/2015,2015-09-08 18:14:09,,10
09/08/2015,2015-09-08 18:27:10,,15
09/08/2015,2015-09-08 18:35:16,,15
09/08/2015,2015-09-08 18:41:03,,15
09/08/2015,2015-09-08 18:42:09,,15
09/08/2015,2015-09-08 18:42:40,2,
09/08/2015,2015-09-08 18:49:10,,10
09/08/2015,2015-09-08 18:56:11,,10
09/08/2015,2015-09-08 19:00:49,,15
09/08/2015,2015-09-08 19:07:08,,10
09/08/2015,2015-09-08 19:14:23,,10
09/08/2015,2015-09-08 19:21:13,,10
09/08/2015,2015-09-08 19:27:10,,15
09/08/2015,2015-09-08 19:35:14,,10
09/08/2015,2015-09-08 19:42:05,,10
09/08/2015,2015-09-08 19:56:19,,10
09/08/2015,2015-09-08 20:00:14,,10
09/08/2015,2015-09-08 20:07:12,,10
09/08/2015,2015-09-08 20:14:09,,10
09/08/2015,2015-09-08 20:21:07,,10
09/08/2015,2015-09-08 20:27:11,,10
09/08/2015,2015-09-08 20:35:11,,10
09/08/2015,2015-09-08 20:42:06,,10
09/08/2015,2015-09-08 20:49:10,,10
09/08/2015,2015-09-08 20:56:09,,15
09/08/2015,2015-09-08 21:07:07,,10
09/08/2015,2015-09-08 21:14:24,,10
09/08/2015,2015-09-08 21:21:27,,10
09/08/2015,2015-09-08 21:27:07,,10
09/08/2015,2015-09-08 21:35:08,,10
09/08/2015,2015-09-08 21:42:14,,10
09/08/2015,2015-09-08 21:49:24,,10
09/08/2015,2015-09-08 21:56:07,,10
09/08/2015,2015-09-08 22:00:11,,15
09/08/2015,2015-09-08 22:07:09,,10
09/08/2015,2015-09-08 22:14:08,,10
09/08/2015,2015-09-08 22:21:08,,10
09/08/2015,2015-09-08 22:27:08,,10
09/08/2015,2015-09-08 22:35:07,,10
09/08/2015,2015-09-08 22:42:59,,10
09/08/2015,2015-09-08 22:49:07,,10
09/08/2015,2015-09-08 23:00:37,,15
09/09/2015,2015-09-09 08:56:10,,5
09/09/2015,2015-09-09 09:07:08,,5
09/09/2015,2015-09-09 09:14:06,,5
09/09/2015,2015-09-09 09:21:26,,5
09/09/2015,2015-09-09 09:27:13,,5
09/09/2015,2015-09-09 09:35:14,,10
09/09/2015,2015-09-09 09:42:17,,10
09/09/2015,2015-09-09 09:49:26,,10
09/09/2015,2015-09-09 09:56:05,,10
09/09/2015,2015-09-09 10:00:12,,10
09/09/2015,2015-09-09 10:07:08,,10
09/09/2015,2015-09-09 10:14:08,,10
09/09/2015,2015-09-09 10:18:11,6,
09/09/2015,2015-09-09 10:21:07,,10
09/09/2015,2015-09-09 10:27:13,,10
09/09/2015,2015-09-09 10:35:17,,15
09/09/2015,2015-09-09 10:42:15,,10
09/09/2015,2015-09-09 10:49:12,,15
09/09/2015,2015-09-09 10:56:41,,10
09/09/2015,2015-09-09 11:00:26,,15
09/09/2015,2015-09-09 11:14:06,,10
09/09/2015,2015-09-09 11:27:05,,10
09/09/2015,2015-09-09 11:35:24,,15
09/09/2015,2015-09-09 11:42:26,,15
09/09/2015,2015-09-09 11:49:06,,10
09/09/2015,2015-09-09 11:56:10,,10
09/09/2015,2015-09-09 12:00:15,,10
09/09/2015,2015-09-09 12:07:07,,10
09/09/2015,2015-09-09 12:14:24,,15
09/09/2015,2015-09-09 12:21:15,,10
09/09/2015,2015-09-09 12:27:10,,10
09/09/2015,2015-09-09 12:35:08,,10
09/09/2015,2015-09-09 12:49:10,,10
09/09/2015,2015-09-09 12:50:54,2,
09/09/2015,2015-09-09 12:56:09,,10
09/09/2015,2015-09-09 13:07:09,,10
09/09/2015,2015-09-09 13:14:18,,15
09/09/2015,2015-09-09 13:21:29,,15
09/09/2015,2015-09-09 13:27:11,,10
09/09/2015,2015-09-09 13:35:11,,15
09/09/2015,2015-09-09 13:42:13,,10
09/09/2015,2015-09-09 13:49:29,,10
09/09/2015,2015-09-09 13:56:09,,10
09/09/2015,2015-09-09 14:00:11,,10
09/09/2015,2015-09-09 14:00:28,7,
09/09/2015,2015-09-09 14:07:07,,25
09/09/2015,2015-09-09 14:14:09,,15
09/09/2015,2015-09-09 14:21:08,,10
09/09/2015,2015-09-09 14:27:09,,10
09/09/2015,2015-09-09 14:35:08,,10
09/09/2015,2015-09-09 14:42:18,,10
09/09/2015,2015-09-09 14:49:40,,15
09/09/2015,2015-09-09 14:56:11,,10
09/09/2015,2015-09-09 15:00:16,,10
09/09/2015,2015-09-09 15:07:13,,10
09/09/2015,2015-09-09 15:14:11,,10
09/09/2015,2015-09-09 15:21:21,,10
09/09/2015,2015-09-09 15:27:10,,10
09/09/2015,2015-09-09 15:35:13,,10
09/09/2015,2015-09-09 15:42:09,,15
09/09/2015,2015-09-09 15:49:05,,10
09/09/2015,2015-09-09 15:56:12,,10
09/09/2015,2015-09-09 16:00:27,,10
09/09/2015,2015-09-09 16:07:11,,15
09/09/2015,2015-09-09 16:14:05,,10
09/09/2015,2015-09-09 16:21:12,,10
09/09/2015,2015-09-09 16:27:17,,15
09/09/2015,2015-09-09 16:35:07,,15
09/09/2015,2015-09-09 16:42:07,,10
09/09/2015,2015-09-09 16:49:09,,10
09/09/2015,2015-09-09 16:56:13,,10
09/09/2015,2015-09-09 17:00:08,,10
09/09/2015,2015-09-09 17:07:07,,10
09/09/2015,2015-09-09 17:14:09,,10
09/09/2015,2015-09-09 17:21:08,,10
09/09/2015,2015-09-09 17:27:06,,10
09/09/2015,2015-09-09 17:34:46,,10
09/09/2015,2015-09-09 17:35:15,,10
09/09/2015,2015-09-09 17:42:08,,10
09/09/2015,2015-09-09 17:49:06,,15
09/09/2015,2015-09-09 17:56:11,,15
09/09/2015,2015-09-09 18:00:30,,15
09/09/2015,2015-09-09 18:07:08,,10
09/09/2015,2015-09-09 18:14:11,,10
09/09/2015,2015-09-09 18:21:11,,10
09/09/2015,2015-09-09 18:27:04,,15
09/09/2015,2015-09-09 18:35:09,,10
09/09/2015,2015-09-09 18:42:06,,10
09/09/2015,2015-09-09 18:49:14,,10
09/09/2015,2015-09-09 18:56:09,,15
09/09/2015,2015-09-09 19:00:09,,15
09/09/2015,2015-09-09 19:07:06,,10
09/09/2015,2015-09-09 19:14:13,,10
09/09/2015,2015-09-09 19:21:06,,10
09/09/2015,2015-09-09 19:27:08,,10
09/09/2015,2015-09-09 19:35:11,,10
09/09/2015,2015-09-09 19:42:13,,10
09/09/2015,2015-09-09 19:49:05,,10
09/09/2015,2015-09-09 19:56:09,,10
09/09/2015,2015-09-09 20:00:14,,10
09/09/2015,2015-09-09 20:07:04,,10
09/09/2015,2015-09-09 20:14:06,,10
09/09/2015,2015-09-09 20:21:05,,10
09/09/2015,2015-09-09 20:35:09,,10
09/09/2015,2015-09-09 20:42:05,,10
09/09/2015,2015-09-09 20:49:07,,10
09/09/2015,2015-09-09 20:56:17,,15
09/10/2015,2015-09-10 07:49:11,,5
09/10/2015,2015-09-10 07:56:12,,5
09/10/2015,2015-09-10 08:00:13,,5
09/10/2015,2015-09-10 08:07:10,,10
09/10/2015,2015-09-10 08:14:22,,10
09/10/2015,2015-09-10 08:21:39,,10
09/10/2015,2015-09-10 08:35:12,,10
09/10/2015,2015-09-10 08:42:04,,10
09/10/2015,2015-09-10 08:49:48,,10
09/10/2015,2015-09-10 08:56:22,,10
09/10/2015,2015-09-10 09:00:14,,10
09/10/2015,2015-09-10 09:01:40,5,
09/10/2015,2015-09-10 09:01:53,,10
09/10/2015,2015-09-10 09:07:11,,10
09/10/2015,2015-09-10 09:14:06,,10
09/10/2015,2015-09-10 09:21:30,,10
09/10/2015,2015-09-10 09:27:13,,10
09/10/2015,2015-09-10 09:35:08,,10
09/10/2015,2015-09-10 09:42:11,,15
09/10/2015,2015-09-10 09:49:32,,10
09/10/2015,2015-09-10 09:56:15,,10
09/10/2015,2015-09-10 10:00:18,,15
09/10/2015,2015-09-10 10:07:08,,10
09/10/2015,2015-09-10 10:14:17,,10
09/10/2015,2015-09-10 10:21:38,,10
09/10/2015,2015-09-10 10:27:09,,10
09/10/2015,2015-09-10 10:35:43,,10
09/10/2015,2015-09-10 10:42:44,,10
09/10/2015,2015-09-10 10:49:06,,10
09/10/2015,2015-09-10 10:56:24,,15
09/10/2015,2015-09-10 11:00:18,,10
09/10/2015,2015-09-10 11:07:28,,10
09/10/2015,2015-09-10 11:14:07,,10
09/10/2015,2015-09-10 11:21:08,,10
09/10/2015,2015-09-10 11:27:09,,10
09/10/2015,2015-09-10 11:35:08,,10
09/10/2015,2015-09-10 11:42:09,,10
09/10/2015,2015-09-10 11:49:44,,10
09/10/2015,2015-09-10 11:56:10,,10
09/10/2015,2015-09-10 12:07:07,,15
09/10/2015,2015-09-10 12:14:07,,15
09/10/2015,2015-09-10 12:21:09,,15
09/10/2015,2015-09-10 12:27:09,,15
09/10/2015,2015-09-10 12:42:06,,15
09/10/2015,2015-09-10 12:49:19,,10
09/10/2015,2015-09-10 12:56:09,,10
09/10/2015,2015-09-10 13:00:19,,10
09/10/2015,2015-09-10 13:07:31,,10
09/10/2015,2015-09-10 13:14:14,,10
09/10/2015,2015-09-10 13:21:07,,15
09/10/2015,2015-09-10 13:27:07,,10
09/10/2015,2015-09-10 13:35:05,,10
09/10/2015,2015-09-10 13:42:19,,10
09/10/2015,2015-09-10 13:49:08,,10
09/10/2015,2015-09-10 13:56:09,,15
09/10/2015,2015-09-10 13:59:21,5,
09/10/2015,2015-09-10 14:00:12,,10
09/10/2015,2015-09-10 14:07:08,,15
09/10/2015,2015-09-10 14:14:28,,10
09/10/2015,2015-09-10 14:21:11,,10
09/10/2015,2015-09-10 14:27:28,,10
09/10/2015,2015-09-10 14:42:20,,15
09/10/2015,2015-09-10 14:49:07,,10
09/10/2015,2015-09-10 15:00:28,,10
09/10/2015,2015-09-10 15:07:06,,10
09/10/2015,2015-09-10 15:14:08,,10
09/10/2015,2015-09-10 15:27:11,,10
09/10/2015,2015-09-10 15:35:07,,10
09/10/2015,2015-09-10 15:42:30,,10
09/10/2015,2015-09-10 15:49:20,,10
09/10/2015,2015-09-10 15:56:06,,10
09/10/2015,2015-09-10 16:00:18,,10
09/10/2015,2015-09-10 16:14:15,,10
09/10/2015,2015-09-10 16:21:10,,15
09/10/2015,2015-09-10 16:27:06,,15
09/10/2015,2015-09-10 16:35:07,,15
09/10/2015,2015-09-10 16:42:07,,15
09/10/2015,2015-09-10 16:49:08,,10
09/10/2015,2015-09-10 16:56:09,,15
09/10/2015,2015-09-10 17:00:13,,15
09/10/2015,2015-09-10 17:07:06,,15
09/10/2015,2015-09-10 17:14:29,,15
09/10/2015,2015-09-10 17:21:13,,15
09/10/2015,2015-09-10 17:27:25,,15
09/10/2015,2015-09-10 17:35:10,,15
09/10/2015,2015-09-10 17:42:40,,15
09/10/2015,2015-09-10 17:49:43,,15
09/10/2015,2015-09-10 17:56:16,,15
09/10/2015,2015-09-10 18:00:11,,15
09/10/2015,2015-09-10 18:07:15,,15
09/10/2015,2015-09-10 18:14:06,,15
09/10/2015,2015-09-10 18:21:04,,15
09/10/2015,2015-09-10 18:27:26,,15
09/10/2015,2015-09-10 18:35:19,,15
09/10/2015,2015-09-10 18:42:05,,15
09/10/2015,2015-09-10 18:49:07,,15
09/10/2015,2015-09-10 18:54:13,,15
09/10/2015,2015-09-10 18:56:13,,15
09/10/2015,2015-09-10 19:00:10,,15
09/10/2015,2015-09-10 19:14:26,,15
09/10/2015,2015-09-10 19:21:10,,15
09/10/2015,2015-09-10 19:27:10,,15
09/10/2015,2015-09-10 19:35:12,,15
09/10/2015,2015-09-10 19:42:13,,15
09/10/2015,2015-09-10 19:49:08,,15
09/10/2015,2015-09-10 19:56:05,,20
09/10/2015,2015-09-10 20:00:38,,10
09/10/2015,2015-09-10 20:07:20,,10
09/10/2015,2015-09-10 20:21:07,,15
09/10/2015,2015-09-10 20:27:09,,15
09/10/2015,2015-09-10 20:35:08,,10
09/10/2015,2015-09-10 20:42:08,,10
09/10/2015,2015-09-10 20:49:10,,10
09/10/2015,2015-09-10 20:56:24,,30
09/10/2015,2015-09-10 21:07:43,,15
09/10/2015,2015-09-10 21:14:08,,15
09/10/2015,2015-09-10 21:21:06,,10
09/10/2015,2015-09-10 21:27:12,,10
09/10/2015,2015-09-10 21:35:05,,10
09/10/2015,2015-09-10 21:42:19,,10
09/10/2015,2015-09-10 21:49:08,,10
09/10/2015,2015-09-10 21:56:16,,10
09/10/2015,2015-09-10 22:00:31,,10
09/11/2015,2015-09-11 08:56:11,,5
09/11/2015,2015-09-11 09:00:18,,5
09/11/2015,2015-09-11 09:07:06,,10
09/11/2015,2015-09-11 09:14:33,,10
09/11/2015,2015-09-11 09:21:05,,10
09/11/2015,2015-09-11 09:27:28,,10
09/11/2015,2015-09-11 09:35:30,,10
09/11/2015,2015-09-11 09:41:53,,10
09/11/2015,2015-09-11 09:42:17,,10
09/11/2015,2015-09-11 09:45:01,3,
09/11/2015,2015-09-11 09:49:12,,10
09/11/2015,2015-09-11 09:56:08,,10
09/11/2015,2015-09-11 10:14:05,,10
09/11/2015,2015-09-11 10:21:10,,10
09/11/2015,2015-09-11 10:27:11,,10
09/11/2015,2015-09-11 10:35:24,,10
09/11/2015,2015-09-11 10:42:10,,15
09/11/2015,2015-09-11 10:49:27,,10
09/11/2015,2015-09-11 10:56:12,,10
09/11/2015,2015-09-11 11:07:34,,10
09/11/2015,2015-09-11 11:14:09,,10
09/11/2015,2015-09-11 11:21:14,,15
09/11/2015,2015-09-11 11:27:07,,10
09/11/2015,2015-09-11 11:35:09,,15
09/11/2015,2015-09-11 11:42:56,,10
09/11/2015,2015-09-11 11:49:09,,10
09/11/2015,2015-09-11 11:56:12,,10
09/11/2015,2015-09-11 12:00:10,,10
09/11/2015,2015-09-11 12:07:12,,10
