,Datetime,Waiting Time
318,2018-10-06 16:27:08,0.0
319,2018-10-06 16:35:08,0.0
320,2018-10-06 16:42:07,0.0
321,2018-10-06 16:49:07,0.0
322,2018-10-06 16:56:08,0.0
323,2018-10-06 17:00:15,0.0
324,2018-10-06 17:07:08,0.0
325,2018-10-06 17:14:07,0.0
326,2018-10-06 17:21:07,0.0
327,2018-10-06 17:27:08,0.0
328,2018-10-06 17:35:07,0.0
329,2018-10-06 17:42:08,0.0
330,2018-10-06 17:49:07,0.0
331,2018-10-06 17:56:08,0.0
332,2018-10-06 18:00:18,0.0
333,2018-11-18 11:56:07,0.0
334,2018-11-18 12:00:14,0.0
335,2018-11-18 12:07:08,0.0
336,2018-11-18 12:14:08,0.0
337,2018-11-18 12:21:08,0.0
338,2018-11-18 12:27:08,0.0
339,2018-11-18 12:35:23,0.0
340,2018-11-18 12:42:07,0.0
341,2018-11-18 12:49:07,0.0
342,2018-11-18 12:56:07,0.0
343,2018-11-18 13:00:14,0.0
344,2018-11-18 13:07:08,0.0
345,2018-11-18 13:14:07,0.0
346,2018-11-18 13:21:08,0.0
347,2018-11-18 13:27:08,0.0
348,2018-11-18 13:35:07,0.0
349,2018-11-18 13:42:09,0.0
350,2018-11-18 13:49:07,0.0
351,2018-11-18 13:56:09,0.0
352,2018-11-18 14:00:15,0.0
353,2018-11-18 14:07:08,0.0
354,2018-11-18 14:14:08,0.0
355,2018-11-18 14:21:08,0.0
356,2018-11-18 14:27:08,0.0
357,2018-11-18 14:35:07,0.0
358,2018-11-18 14:42:07,0.0
359,2018-11-18 14:49:07,0.0
360,2018-11-18 14:56:07,0.0
361,2018-11-18 15:00:18,0.0
362,2018-11-18 15:07:08,0.0
363,2018-11-18 15:14:08,0.0
364,2018-11-18 15:21:07,0.0
365,2018-11-18 15:27:07,0.0
366,2018-11-18 15:35:07,0.0
367,2018-11-18 15:42:07,0.0
368,2018-11-18 15:49:08,0.0
369,2018-11-18 15:56:07,0.0
370,2018-11-18 16:00:15,0.0
371,2018-11-18 16:07:09,0.0
372,2018-11-18 16:14:07,0.0
373,2018-11-18 16:21:07,0.0
374,2018-11-18 16:27:08,0.0
375,2018-11-18 16:35:07,0.0
376,2018-11-18 16:42:08,0.0
377,2018-11-18 16:49:08,0.0
378,2018-11-18 16:56:08,0.0
379,2018-11-18 17:00:16,0.0
380,2018-11-18 17:07:07,0.0
381,2018-11-18 17:14:07,0.0
382,2018-11-18 17:21:08,0.0
383,2018-11-18 17:27:08,0.0
384,2018-11-18 17:35:08,0.0
385,2018-11-18 17:42:07,0.0
386,2018-11-18 17:49:07,0.0
387,2018-11-18 17:56:07,0.0
388,2018-11-18 18:00:15,0.0
389,2018-11-19 12:14:07,0.0
390,2018-11-19 12:21:07,0.0
391,2018-11-19 12:27:08,0.0
392,2018-11-19 12:35:07,0.0
393,2018-11-19 12:42:08,0.0
394,2018-11-19 12:49:07,0.0
395,2018-11-19 12:56:08,0.0
396,2018-11-19 13:00:18,0.0
397,2018-11-19 13:07:07,0.0
398,2018-11-19 13:14:07,0.0
399,2018-11-19 13:21:09,0.0
400,2018-11-19 13:27:10,0.0
401,2018-11-19 13:35:08,0.0
402,2018-11-19 13:42:08,0.0
403,2018-11-19 13:49:07,0.0
404,2018-11-19 13:56:07,0.0
405,2018-11-19 14:00:19,0.0
406,2018-11-19 14:07:08,0.0
407,2018-11-19 14:14:08,0.0
408,2018-11-19 14:21:08,0.0
409,2018-11-19 14:27:09,0.0
410,2018-11-19 14:35:08,0.0
411,2018-11-19 14:42:07,0.0
412,2018-11-19 14:49:08,0.0
413,2018-11-19 14:56:07,0.0
414,2018-11-19 15:00:23,0.0
415,2018-11-19 15:07:07,0.0
416,2018-11-19 15:14:08,0.0
417,2018-11-19 15:21:08,0.0
418,2018-11-19 15:27:09,0.0
419,2018-11-19 15:35:07,0.0
420,2018-11-19 15:42:09,0.0
421,2018-11-19 15:49:08,0.0
422,2018-11-19 15:56:09,0.0
423,2018-11-19 16:00:17,0.0
424,2018-11-19 16:07:09,0.0
425,2018-11-19 16:14:08,0.0
426,2018-11-19 16:21:08,0.0
427,2018-11-19 16:27:10,0.0
428,2018-11-19 16:35:07,0.0
429,2018-11-19 16:42:08,0.0
430,2018-11-19 16:49:08,0.0
431,2018-11-19 16:56:07,0.0
432,2018-11-19 17:00:20,0.0
433,2018-11-19 17:07:08,0.0
434,2018-11-19 17:14:07,0.0
435,2018-11-19 17:21:08,0.0
436,2018-11-19 17:27:10,0.0
437,2018-11-19 17:35:08,0.0
438,2018-11-19 17:42:07,0.0
439,2018-11-19 17:49:07,0.0
440,2018-11-19 17:56:07,0.0
441,2018-11-19 18:00:19,0.0
442,2018-12-17 14:49:07,0.0
443,2018-12-17 14:56:12,0.0
444,2018-12-17 15:00:17,0.0
445,2018-12-17 15:07:08,0.0
446,2018-12-17 15:14:07,0.0
447,2018-12-17 15:21:08,0.0
448,2018-12-17 15:27:10,0.0
449,2018-12-17 15:35:10,0.0
450,2018-12-17 15:42:08,0.0
451,2018-12-17 15:49:07,0.0
452,2018-12-17 15:56:08,0.0
453,2018-12-17 16:00:13,0.0
454,2018-12-17 16:07:11,0.0
455,2018-12-17 16:14:08,0.0
456,2018-12-17 16:21:08,0.0
457,2018-12-17 16:27:09,0.0
458,2018-12-17 16:35:08,0.0
459,2018-12-17 16:42:09,0.0
460,2018-12-17 16:49:08,0.0
461,2018-12-17 16:56:07,0.0
462,2018-12-17 17:00:15,0.0
463,2018-12-17 17:07:08,0.0
464,2018-12-17 17:14:08,0.0
465,2018-12-17 17:21:09,0.0
466,2018-12-17 17:27:11,0.0
467,2018-12-17 17:35:08,0.0
468,2018-12-17 17:42:08,0.0
469,2018-12-17 17:49:07,0.0
470,2018-12-17 17:56:08,0.0
471,2018-12-17 18:00:13,0.0
472,2019-02-17 14:27:06,5.0
473,2019-02-17 14:35:06,5.0
474,2019-02-17 14:42:07,5.0
475,2019-02-17 14:49:07,5.0
476,2019-02-17 14:56:07,5.0
477,2019-02-17 15:00:17,5.0
478,2019-02-17 15:07:07,5.0
479,2019-02-17 15:14:07,5.0
480,2019-02-17 15:21:07,5.0
481,2019-02-17 15:27:08,5.0
482,2019-02-17 15:35:10,5.0
483,2019-02-17 15:42:06,5.0
484,2019-02-17 15:49:06,5.0
485,2019-02-17 15:56:07,5.0
486,2019-02-17 16:00:55,5.0
487,2019-02-17 16:07:07,5.0
488,2019-02-17 16:14:06,5.0
