,Date,Time,Waiting Time
496,09/08/2017,2017-09-08 14:35:27,0.0
497,09/08/2017,2017-09-08 14:42:07,0.0
498,09/08/2017,2017-09-08 14:49:06,0.0
499,09/08/2017,2017-09-08 14:56:07,0.0
500,09/08/2017,2017-09-08 15:00:11,0.0
501,09/08/2017,2017-09-08 15:07:07,0.0
502,09/08/2017,2017-09-08 15:14:06,0.0
503,09/08/2017,2017-09-08 15:21:08,0.0
504,09/08/2017,2017-09-08 15:27:07,0.0
505,09/08/2017,2017-09-08 15:35:06,0.0
506,09/08/2017,2017-09-08 15:42:07,0.0
507,09/08/2017,2017-09-08 15:49:06,0.0
508,09/08/2017,2017-09-08 15:56:12,0.0
509,09/08/2017,2017-09-08 16:00:15,0.0
510,09/08/2017,2017-09-08 16:07:06,0.0
511,09/08/2017,2017-09-08 16:14:07,0.0
512,09/08/2017,2017-09-08 16:21:07,0.0
513,09/08/2017,2017-09-08 16:27:06,0.0
514,09/08/2017,2017-09-08 16:35:06,0.0
515,09/08/2017,2017-09-08 16:42:07,0.0
516,09/08/2017,2017-09-08 16:49:06,0.0
517,09/08/2017,2017-09-08 16:56:06,0.0
518,09/08/2017,2017-09-08 17:00:12,0.0
519,09/08/2017,2017-09-08 17:07:06,0.0
520,09/08/2017,2017-09-08 17:14:08,0.0
521,09/08/2017,2017-09-08 17:21:07,0.0
522,09/08/2017,2017-09-08 17:27:07,0.0
523,09/08/2017,2017-09-08 17:35:06,0.0
524,09/08/2017,2017-09-08 17:42:08,0.0
525,09/08/2017,2017-09-08 17:49:06,0.0
526,09/08/2017,2017-09-08 17:56:07,0.0
527,09/08/2017,2017-09-08 18:00:13,0.0
528,09/08/2017,2017-09-08 18:07:07,0.0
529,09/08/2017,2017-09-08 18:14:07,0.0
530,09/08/2017,2017-09-08 18:21:07,0.0
531,09/08/2017,2017-09-08 18:27:06,0.0
532,09/08/2017,2017-09-08 18:35:06,0.0
533,09/08/2017,2017-09-08 18:42:06,0.0
534,09/08/2017,2017-09-08 18:49:06,0.0
535,09/08/2017,2017-09-08 18:56:07,0.0
